Declaração;Ano;Ano Referencia;Data Criação;Data Entrega;Declarante;Município Declarante;UF Declarante;orr_descricao;Possui Coleta Seletiva Implantada;Possui Plano de Gestão;Link do Plano;Periocidade da Revisão;Ano Última Versão Plano;Massa (TON);Caracterização - Descrição;Caracterização - Percentual;Caracterização - Destinação;Caracterização - Destinação percentual;Meta Informada;Meta - Valor Atual;Meta - Valor;Meta - Prazo;Meta - Programa;Meta - Programa - Descritivo
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos da construção civil;Não;Sim;;;;300;Resíduos reutilizáveis ou recicláveis como agregados - Classe A;;Reciclagem;70;Reciclagem;0;821.04;2029;Reciclagem;Formação de grupos informais e formais  mediante  cooperativismo, com atuação nos principais segmentos geradores de resíduos.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos da construção civil;Não;Sim;;;;300;Resíduos reutilizáveis ou recicláveis como agregados - Classe A;;Reciclagem;70;Coleta Seletiva;0;1368.4;2029;Coleta seletiva ;Realizar a coleta por grupos residenciais, colégios, órgãos públicos, comércio, nos diferentes logradouros e comunidades.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos da construção civil;Não;Sim;;;;300;Resíduos recicláveis para outras destinações - Classe B;;Tratamento;0;Reciclagem;0;821.04;2029;Reciclagem;Formação de grupos informais e formais  mediante  cooperativismo, com atuação nos principais segmentos geradores de resíduos.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos da construção civil;Não;Sim;;;;300;Resíduos recicláveis para outras destinações - Classe B;;Tratamento;0;Coleta Seletiva;0;1368.4;2029;Coleta seletiva ;Realizar a coleta por grupos residenciais, colégios, órgãos públicos, comércio, nos diferentes logradouros e comunidades.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos da construção civil;Não;Sim;;;;300;Resíduos recicláveis para outras destinações - Classe B;;Disposição Final em Aterro Sanitário;0;Reciclagem;0;821.04;2029;Reciclagem;Formação de grupos informais e formais  mediante  cooperativismo, com atuação nos principais segmentos geradores de resíduos.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos da construção civil;Não;Sim;;;;300;Resíduos recicláveis para outras destinações - Classe B;;Disposição Final em Aterro Sanitário;0;Coleta Seletiva;0;1368.4;2029;Coleta seletiva ;Realizar a coleta por grupos residenciais, colégios, órgãos públicos, comércio, nos diferentes logradouros e comunidades.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos da construção civil;Não;Sim;;;;300;Resíduos recicláveis para outras destinações - Classe B;;Disposição Final em Lixão;100;Reciclagem;0;821.04;2029;Reciclagem;Formação de grupos informais e formais  mediante  cooperativismo, com atuação nos principais segmentos geradores de resíduos.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos da construção civil;Não;Sim;;;;300;Resíduos recicláveis para outras destinações - Classe B;;Disposição Final em Lixão;100;Coleta Seletiva;0;1368.4;2029;Coleta seletiva ;Realizar a coleta por grupos residenciais, colégios, órgãos públicos, comércio, nos diferentes logradouros e comunidades.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos da construção civil;Não;Sim;;;;300;Resíduos recicláveis para outras destinações - Classe B;;Tratamento com aproveitamento energético;0;Reciclagem;0;821.04;2029;Reciclagem;Formação de grupos informais e formais  mediante  cooperativismo, com atuação nos principais segmentos geradores de resíduos.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos da construção civil;Não;Sim;;;;300;Resíduos recicláveis para outras destinações - Classe B;;Tratamento com aproveitamento energético;0;Coleta Seletiva;0;1368.4;2029;Coleta seletiva ;Realizar a coleta por grupos residenciais, colégios, órgãos públicos, comércio, nos diferentes logradouros e comunidades.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos da construção civil;Não;Sim;;;;300;Resíduos recicláveis para outras destinações - Classe B;;Reciclagem;0;Reciclagem;0;821.04;2029;Reciclagem;Formação de grupos informais e formais  mediante  cooperativismo, com atuação nos principais segmentos geradores de resíduos.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos da construção civil;Não;Sim;;;;300;Resíduos recicláveis para outras destinações - Classe B;;Reciclagem;0;Coleta Seletiva;0;1368.4;2029;Coleta seletiva ;Realizar a coleta por grupos residenciais, colégios, órgãos públicos, comércio, nos diferentes logradouros e comunidades.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos da construção civil;Não;Sim;;;;300;Resíduos para os quais não há reciclagem ou recuperação - Classe C;;Tratamento;0;Reciclagem;0;821.04;2029;Reciclagem;Formação de grupos informais e formais  mediante  cooperativismo, com atuação nos principais segmentos geradores de resíduos.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos da construção civil;Não;Sim;;;;300;Resíduos para os quais não há reciclagem ou recuperação - Classe C;;Tratamento;0;Coleta Seletiva;0;1368.4;2029;Coleta seletiva ;Realizar a coleta por grupos residenciais, colégios, órgãos públicos, comércio, nos diferentes logradouros e comunidades.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos da construção civil;Não;Sim;;;;300;Resíduos para os quais não há reciclagem ou recuperação - Classe C;;Disposição Final em Aterro Sanitário;0;Reciclagem;0;821.04;2029;Reciclagem;Formação de grupos informais e formais  mediante  cooperativismo, com atuação nos principais segmentos geradores de resíduos.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos da construção civil;Não;Sim;;;;300;Resíduos para os quais não há reciclagem ou recuperação - Classe C;;Disposição Final em Aterro Sanitário;0;Coleta Seletiva;0;1368.4;2029;Coleta seletiva ;Realizar a coleta por grupos residenciais, colégios, órgãos públicos, comércio, nos diferentes logradouros e comunidades.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos da construção civil;Não;Sim;;;;300;Resíduos para os quais não há reciclagem ou recuperação - Classe C;;Disposição Final em Lixão;100;Reciclagem;0;821.04;2029;Reciclagem;Formação de grupos informais e formais  mediante  cooperativismo, com atuação nos principais segmentos geradores de resíduos.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos da construção civil;Não;Sim;;;;300;Resíduos para os quais não há reciclagem ou recuperação - Classe C;;Disposição Final em Lixão;100;Coleta Seletiva;0;1368.4;2029;Coleta seletiva ;Realizar a coleta por grupos residenciais, colégios, órgãos públicos, comércio, nos diferentes logradouros e comunidades.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos da construção civil;Não;Sim;;;;300;Resíduos para os quais não há reciclagem ou recuperação - Classe C;;Tratamento com aproveitamento energético;0;Reciclagem;0;821.04;2029;Reciclagem;Formação de grupos informais e formais  mediante  cooperativismo, com atuação nos principais segmentos geradores de resíduos.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos da construção civil;Não;Sim;;;;300;Resíduos para os quais não há reciclagem ou recuperação - Classe C;;Tratamento com aproveitamento energético;0;Coleta Seletiva;0;1368.4;2029;Coleta seletiva ;Realizar a coleta por grupos residenciais, colégios, órgãos públicos, comércio, nos diferentes logradouros e comunidades.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos da construção civil;Não;Sim;;;;300;Resíduos perigosos oriundos do processo de construção - Classe D;;Tratamento;0;Reciclagem;0;821.04;2029;Reciclagem;Formação de grupos informais e formais  mediante  cooperativismo, com atuação nos principais segmentos geradores de resíduos.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos da construção civil;Não;Sim;;;;300;Resíduos perigosos oriundos do processo de construção - Classe D;;Tratamento;0;Coleta Seletiva;0;1368.4;2029;Coleta seletiva ;Realizar a coleta por grupos residenciais, colégios, órgãos públicos, comércio, nos diferentes logradouros e comunidades.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos da construção civil;Não;Sim;;;;300;Resíduos perigosos oriundos do processo de construção - Classe D;;Disposição Final em Aterro Sanitário;0;Reciclagem;0;821.04;2029;Reciclagem;Formação de grupos informais e formais  mediante  cooperativismo, com atuação nos principais segmentos geradores de resíduos.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos da construção civil;Não;Sim;;;;300;Resíduos perigosos oriundos do processo de construção - Classe D;;Disposição Final em Aterro Sanitário;0;Coleta Seletiva;0;1368.4;2029;Coleta seletiva ;Realizar a coleta por grupos residenciais, colégios, órgãos públicos, comércio, nos diferentes logradouros e comunidades.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos da construção civil;Não;Sim;;;;300;Resíduos perigosos oriundos do processo de construção - Classe D;;Disposição Final em Lixão;100;Reciclagem;0;821.04;2029;Reciclagem;Formação de grupos informais e formais  mediante  cooperativismo, com atuação nos principais segmentos geradores de resíduos.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos da construção civil;Não;Sim;;;;300;Resíduos perigosos oriundos do processo de construção - Classe D;;Disposição Final em Lixão;100;Coleta Seletiva;0;1368.4;2029;Coleta seletiva ;Realizar a coleta por grupos residenciais, colégios, órgãos públicos, comércio, nos diferentes logradouros e comunidades.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos da construção civil;Não;Sim;;;;300;Resíduos perigosos oriundos do processo de construção - Classe D;;Tratamento com aproveitamento energético;0;Reciclagem;0;821.04;2029;Reciclagem;Formação de grupos informais e formais  mediante  cooperativismo, com atuação nos principais segmentos geradores de resíduos.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos da construção civil;Não;Sim;;;;300;Resíduos perigosos oriundos do processo de construção - Classe D;;Tratamento com aproveitamento energético;0;Coleta Seletiva;0;1368.4;2029;Coleta seletiva ;Realizar a coleta por grupos residenciais, colégios, órgãos públicos, comércio, nos diferentes logradouros e comunidades.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos de limpeza urbana;Não;Sim;;;;618;Vidro;5.6;Tratamento;0;Reciclagem;0;821.04;2029;Reciclagem;Formação de grupos informais e formais  mediante  cooperativismo, com atuação nos principais segmentos geradores de resíduos.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos de limpeza urbana;Não;Sim;;;;618;Vidro;5.6;Tratamento;0;Coleta Seletiva;0;1368.4;2029;Coleta seletiva ;Realizar a coleta por grupos residenciais, colégios, órgãos públicos, comércio, nos diferentes logradouros e comunidades.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos de limpeza urbana;Não;Sim;;;;618;Vidro;5.6;Disposição Final em Aterro Sanitário;0;Reciclagem;0;821.04;2029;Reciclagem;Formação de grupos informais e formais  mediante  cooperativismo, com atuação nos principais segmentos geradores de resíduos.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos de limpeza urbana;Não;Sim;;;;618;Vidro;5.6;Disposição Final em Aterro Sanitário;0;Coleta Seletiva;0;1368.4;2029;Coleta seletiva ;Realizar a coleta por grupos residenciais, colégios, órgãos públicos, comércio, nos diferentes logradouros e comunidades.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos de limpeza urbana;Não;Sim;;;;618;Vidro;5.6;Disposição Final em Lixão;100;Reciclagem;0;821.04;2029;Reciclagem;Formação de grupos informais e formais  mediante  cooperativismo, com atuação nos principais segmentos geradores de resíduos.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos de limpeza urbana;Não;Sim;;;;618;Vidro;5.6;Disposição Final em Lixão;100;Coleta Seletiva;0;1368.4;2029;Coleta seletiva ;Realizar a coleta por grupos residenciais, colégios, órgãos públicos, comércio, nos diferentes logradouros e comunidades.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos de limpeza urbana;Não;Sim;;;;618;Vidro;5.6;Reciclagem;0;Reciclagem;0;821.04;2029;Reciclagem;Formação de grupos informais e formais  mediante  cooperativismo, com atuação nos principais segmentos geradores de resíduos.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos de limpeza urbana;Não;Sim;;;;618;Vidro;5.6;Reciclagem;0;Coleta Seletiva;0;1368.4;2029;Coleta seletiva ;Realizar a coleta por grupos residenciais, colégios, órgãos públicos, comércio, nos diferentes logradouros e comunidades.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos de limpeza urbana;Não;Sim;;;;618;Metal;8.4;Tratamento;0;Reciclagem;0;821.04;2029;Reciclagem;Formação de grupos informais e formais  mediante  cooperativismo, com atuação nos principais segmentos geradores de resíduos.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos de limpeza urbana;Não;Sim;;;;618;Metal;8.4;Tratamento;0;Coleta Seletiva;0;1368.4;2029;Coleta seletiva ;Realizar a coleta por grupos residenciais, colégios, órgãos públicos, comércio, nos diferentes logradouros e comunidades.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos de limpeza urbana;Não;Sim;;;;618;Metal;8.4;Disposição Final em Aterro Sanitário;0;Reciclagem;0;821.04;2029;Reciclagem;Formação de grupos informais e formais  mediante  cooperativismo, com atuação nos principais segmentos geradores de resíduos.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos de limpeza urbana;Não;Sim;;;;618;Metal;8.4;Disposição Final em Aterro Sanitário;0;Coleta Seletiva;0;1368.4;2029;Coleta seletiva ;Realizar a coleta por grupos residenciais, colégios, órgãos públicos, comércio, nos diferentes logradouros e comunidades.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos de limpeza urbana;Não;Sim;;;;618;Metal;8.4;Disposição Final em Lixão;100;Reciclagem;0;821.04;2029;Reciclagem;Formação de grupos informais e formais  mediante  cooperativismo, com atuação nos principais segmentos geradores de resíduos.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos de limpeza urbana;Não;Sim;;;;618;Metal;8.4;Disposição Final em Lixão;100;Coleta Seletiva;0;1368.4;2029;Coleta seletiva ;Realizar a coleta por grupos residenciais, colégios, órgãos públicos, comércio, nos diferentes logradouros e comunidades.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos de limpeza urbana;Não;Sim;;;;618;Metal;8.4;Reciclagem;0;Reciclagem;0;821.04;2029;Reciclagem;Formação de grupos informais e formais  mediante  cooperativismo, com atuação nos principais segmentos geradores de resíduos.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos de limpeza urbana;Não;Sim;;;;618;Metal;8.4;Reciclagem;0;Coleta Seletiva;0;1368.4;2029;Coleta seletiva ;Realizar a coleta por grupos residenciais, colégios, órgãos públicos, comércio, nos diferentes logradouros e comunidades.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos de limpeza urbana;Não;Sim;;;;618;Plástico;9.8;Tratamento;0;Reciclagem;0;821.04;2029;Reciclagem;Formação de grupos informais e formais  mediante  cooperativismo, com atuação nos principais segmentos geradores de resíduos.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos de limpeza urbana;Não;Sim;;;;618;Plástico;9.8;Tratamento;0;Coleta Seletiva;0;1368.4;2029;Coleta seletiva ;Realizar a coleta por grupos residenciais, colégios, órgãos públicos, comércio, nos diferentes logradouros e comunidades.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos de limpeza urbana;Não;Sim;;;;618;Plástico;9.8;Disposição Final em Aterro Sanitário;0;Reciclagem;0;821.04;2029;Reciclagem;Formação de grupos informais e formais  mediante  cooperativismo, com atuação nos principais segmentos geradores de resíduos.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos de limpeza urbana;Não;Sim;;;;618;Plástico;9.8;Disposição Final em Aterro Sanitário;0;Coleta Seletiva;0;1368.4;2029;Coleta seletiva ;Realizar a coleta por grupos residenciais, colégios, órgãos públicos, comércio, nos diferentes logradouros e comunidades.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos de limpeza urbana;Não;Sim;;;;618;Plástico;9.8;Disposição Final em Lixão;100;Reciclagem;0;821.04;2029;Reciclagem;Formação de grupos informais e formais  mediante  cooperativismo, com atuação nos principais segmentos geradores de resíduos.
204;2019;2018;;17/12/2019;Irará;Irará;BA;Resíduos de limpeza urbana;Não;Sim;;;;618;Plástico;9.8;Disposição Final em Lixão;100;Coleta Seletiva;0;1368.4;2029;Coleta seletiva ;Realizar a coleta por grupos residenciais, colégios, órgãos públicos, comércio, nos diferentes logradouros e comunidades.
